family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
Statistics,Mean,stat_mean,Q4LE,382.752048642084,386.011495760187,5.66800012219288,50.1225457513103,73.7574679811944,0.00235453557156562,4.66491740679185,-0.416709289210251,-6.15414182106021
Statistics,Variance,stat_var,ECT3,8985.84362287351,8576.6047344028,25.5746102216086,1126.70649921083,9148.31727576611,1.16152358070576,19.7260286094346,395.518568797153,1762.10156006864
Statistics,Skewness,stat_skew,KE2A,2.12690412992447,1.98241201925237,0.055753700932637,1.14847541504729,3.76219914636179,-0.0780790086085739,2.09656048743188,-0.150424143471067,-0.941805364867628
Statistics,(Excess) kurtosis,stat_kurt,IPH6,4.94666185350729,4.15429953456367,0.239928073849166,1.55954710409845,19.281049213917,5.79083000306961,7.15264746507704,7.19572841080869,2.77352576297537
Statistics,Median,stat_median,Y12H,349.264983427297,351.904431571563,5.06237003438288,42.9042932307047,42.5672907585288,0.00371487134132593,3.32453701871159,-0.135022877601752,-1.10001855412732
Statistics,Minimum,stat_min,1GSF,244.56498812645,283.656348975996,-18.5666903888551,10.5778697684021,0.0580797304010084,-9.82948325273547,-4.65187972574873,-162.151414943687,-248.761591331035
Statistics,10th percentile,stat_p10,QG58,309.650075547015,312.316554438047,0.379852319411779,13.6448625997775,13.4321639732719,-1.09990242586053,0.788334339673038,-19.243761809724,-58.4973664325867
Statistics,90th percentile,stat_p90,8DWT,514.39364822295,518.741634874129,12.420428047459,95.9039473420926,161.374030861061,1.11828845362126,10.3353067263328,17.9133006253397,37.4787248072649
Statistics,Maximum,stat_max,84IY,940.460815759621,917.799560895672,20.7645469642363,215.434072576537,1041.56281690309,8.0458741450164,54.8023958515413,175.739370996229,198.604239004895
Statistics,Interquartile range,stat_iqr,SALO,75.0980448437379,81.0778917003836,7.83839374794858,48.1214981146943,59.9216742673261,0.924196391195483,4.78328955655149,13.0627211885943,42.4126577788116
Statistics,Range,stat_range,2OJQ,695.89582763317,634.143211919676,39.3312373530914,204.856202808135,1041.50473717269,17.8753573977519,59.45427557729,337.890785939916,447.36583033593
Statistics,Mean absolute deviation,stat_mad,4FUA,66.9646635967348,67.1047753869849,4.18297706554307,26.7653559740817,57.8897529019769,0.720620688462317,3.23567932909659,12.2296862412319,30.2306960973003
Statistics,Robust mean absolute deviation,stat_rmad,1128,36.4990587862984,38.4928198250365,3.14470366383135,19.3613255642344,27.750364992621,0.404513255313157,2.04558320084667,6.02686244096887,18.3385337478715
Statistics,Median absolute deviation,stat_medad,N72L,59.2016765203334,59.6196200180353,4.16288363505492,26.1650157517866,50.1777090478718,0.72061979317483,3.05173712507205,12.2262798478557,29.8971485681385
Statistics,Coefficient of variation,stat_cov,7TET,0.247663441960271,0.239915031677651,0.892225560523065,0.66968763273888,1.29677494119006,457.729348807248,0.95208532335049,-47.7254747235651,-6.82099871292675
Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.103658569374318,0.110341308996922,0.704706288873611,0.518860981481904,0.56038275664785,-625.315752007692,0.603722523237161,-106.034412885111,-8.35752821172796
Statistics,Energy,stat_energy,N8CA,8275998730.39733,8387589414.31893,3071242.37684245,193691780.438399,776501097.282877,61824.7107120778,2208254.258792,21061509.5506323,95807270.4758935
Statistics,Root mean square,stat_rms,5ZWQ,394.315830727838,396.965338025147,7.59610660844008,60.3239263626217,120.782785854454,1.07774260588673,6.44107778416193,19.8920138605639,42.4261124971681
