feature_tag;family;feature_name;ibsi_identifier;ID_1;ID_2;ID_3;ID_4;ID_5;ID_6;ID_7;ID_8;ID_9
stat_mean;Statistics;Mean;Q4LE;38.253967;38.337303;-0.0977215420564582;17.820961;42.8885493419858;1.6454906e-05;6.393691;-0.148196612823757;-0.773540497392849
stat_var;Statistics;Variance;ECT3;158.55934;113.88255;0.892807095484659;58.288704;720.40623022;0.22732803;34.499264;41.853687404721;127.913508209602
stat_skew;Statistics;Skewness;KE2A;4.35226895380655;5.61489293037033;-1.47571804831672;4.04682357942608;1.1819976395746;0.0180994468127495;3.91379789016134;-0.917083928442655;0.793562768989789
stat_kurt;Statistics;(Excess) kurtosis;IPH6;37.5577044942067;51.3282632758301;25.6456303493029;20.6492917756972;2.06562683393225;0.29380985209357;26.7800957294502;12.0592000573063;8.93260993300822
stat_median;Statistics;Median;Y12H;37;37.037037;-0.00616567935982572;15.535217;37.6252821234695;0.0006164404;5.184253;-0.00959981850992175;-0.455894071804266
stat_min;Statistics;Minimum;1GSF;-37;-30.74074;-13.2214134552345;11.049952;0.046456664477204;-2.6946115;-7.8010464;-93.2809286747428;-105.059017595703
stat_p10;Statistics;10th percentile;QG58;27;30.7407398223877;-0.638805509846204;13.726501083374;13.7063536963502;-0.606048142910004;1.75857856273651;-7.0091988041503;-13.2430594058801
stat_p90;Statistics;90th percentile;8DWT;48;45;0.527438854348281;23.2035469055176;78.8816643124521;0.602719223499298;11.3689613342285;6.79001329954693;9.72462831569521
stat_max;Statistics;Maximum;84IY;200;212.37036;13.8673594422245;131.1894;255.52963264784;3.012193;132.2575;75.5787661987834;120.903146499623
stat_iqr;Statistics;Interquartile range;SALO;11;6.81481552124023;0.374777310495332;2.97899436950684;34.2268279001873;0.629559576511383;4.48430705070496;7.07214661422373;11.0896518410507
stat_range;Statistics;Range;2OJQ;237;243.1111;27.088772897459;120.13946;255.483175983363;5.7068043;140.05855;168.859694873526;225.962164095326
stat_mad;Statistics;Mean absolute deviation;4FUA;7.5340796;5.5378103;0.472758070483408;4.203786;20.8679210330849;0.3769994;3.5506225;4.56484448322804;7.67259788527027
stat_rmad;Statistics;Robust mean absolute deviation;1128;4.5645804;2.8902013;0.175805458823196;1.476821;14.2822352455235;0.26119167;1.9175494;2.94617357443524;4.67023071722619
stat_medad;Statistics;Median absolute deviation;N72L;7.458619;5.4064713;0.459750467577145;3.4511528;20.4472888533864;0.37699908;3.3804023;4.56337698711059;7.66766217967514
stat_cov;Statistics;Coefficient of variation;7TET;0.3291694;0.27836013;-9.66915461716491;0.42841148;0.625817024068182;28975.512;0.9186567;-43.6544565030164;-14.620935113217
stat_qcod;Statistics;Quartile coefficient of dispersion;9S40;0.146666666666667;0.0916334726748352;-15.8940909350755;0.0933901955694741;0.42673237003028;-454.955935561682;0.409600742138025;-151.87437114748;-9.2496214589161
stat_energy;Statistics;Energy;N8CA;332275800;324430660;184861.283889282;77003710;524420370.874581;46571.562;15442424;8578854.96365705;26327584.8848254
stat_rms;Statistics;Root mean square;5ZWQ;40.2731386585462;39.7948670697364;0.949924520826024;19.387506057026;50.5948010657217;0.47678932192456;8.68208137979584;6.47113974820305;11.336307737121
