feature_tag;family;feature_name;ibsi_identifier;ID_1;ID_2;ID_3;ID_4;ID_5;ID_6;ID_7;ID_8;ID_9
stat_mean;Statistics;Mean;Q4LE;401.73605;401.92627;0.601497384287146;44.401257;39.2266399728352;-0.00089897576;2.0272195;0.0427977295657006;0.296967562050808
stat_var;Statistics;Variance;ECT3;17018.77;16103.743;23.15631125627;1091.8011;1713.32751639625;0.61977506;5.1219244;317.218251636648;1170.83776698137
stat_skew;Statistics;Skewness;KE2A;1.76815433686772;1.7580183678706;-0.561227842006774;2.04819980967174;3.47040139847076;-0.0967252297883754;4.04247184056926;0.333057117194329;-0.105616257109364
stat_kurt;Statistics;(Excess) kurtosis;IPH6;3.6022542859517;3.51210067976814;4.0956674615473;7.57018757001688;18.5361849586837;16.3160443900789;31.3017338038189;13.0855807529506;5.52681541210526
stat_median;Statistics;Median;Y12H;371.05783;372.09836;0.544167874771069;30.983294;26.8000134317801;0.00021221473;1.3957711;-0.0112996623407859;0.416417287015964
stat_min;Statistics;Minimum;1GSF;128.77618;176.13077;-34.6509601576969;10.989475;0.00249382724371932;-17.965906;-9.231898;-255.753049375699;-238.127433996489
stat_p10;Statistics;10th percentile;QG58;282.975970458984;285.864294433594;-3.99300938258923;16.9987754821777;9.42790039473907;-0.754635679721832;0.427803462743759;-15.9707011736268;-33.2145223254467
stat_p90;Statistics;90th percentile;8DWT;572.221228027344;568.462219238282;6.00338223589837;90.0403869628906;81.0034131891488;0.749568355083466;4.21640243530273;16.0965834235006;33.9555535067759
stat_max;Statistics;Maximum;84IY;1092.702;1031.9302;24.8237135375027;416.30948;587.685985104557;14.482109;75.42515;283.302043936561;267.288575852066
stat_iqr;Statistics;Interquartile range;SALO;132.827972412109;129.865264892578;4.3100601045198;39.5604667663574;29.9480697981228;0.69388222694397;1.56845706701279;12.6302160409006;25.8408189554642
stat_range;Statistics;Range;2OJQ;963.92584;855.79944;59.4746736951997;405.32;587.683491277313;32.448013;84.65704;539.05509331226;505.416009848555
stat_mad;Statistics;Mean absolute deviation;4FUA;93.72891;91.325165;3.27987116322459;25.264397;26.0793056185062;0.51358587;1.3877314;10.9436550912866;22.0239598990603
stat_rmad;Statistics;Robust mean absolute deviation;1128;57.225548;55.841923;1.86765856634491;17.135195;13.5306524396602;0.29580322;0.70878386;5.60172850658148;11.5814892503482
stat_medad;Statistics;Median absolute deviation;N72L;90.59413;88.220764;3.27942000576387;23.24437;23.5386043800554;0.51358485;1.2607505;10.9435190195676;22.0236319290239
stat_cov;Statistics;Coefficient of variation;7TET;0.32473063;0.31573087;8.00020187827314;0.74417746;1.05521045475632;-875.7276;1.1163896;416.158101317278;115.223044887774
stat_qcod;Statistics;Quartile coefficient of dispersion;9S40;0.176389326625052;0.172162177809221;3.14025800400735;0.48911580523638;0.483238118560567;-803.243772855862;0.489045161339962;-215.57629458783;16.5619080493226
stat_energy;Statistics;Energy;N8CA;132976040000;132407970000;17528917.821074;2283170300;2423878259.10782;461941.88;6880610.5;236435865.213382;872734439.799551
stat_rms;Statistics;Root mean square;5ZWQ;422.386822301947;421.483637479829;4.84954743863531;55.346837831641;57.026807730704;0.787258441091927;3.03834542354934;17.8106732967146;34.2187953720507
