feature_tag,family,feature_name,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
stat_mean,Statistics,Mean,Q4LE,2.5463340282440186,2.5256865940565354,-0.05842712146405214,0.6966782366866503,0.8586516330264006,-9.144394037852295e-07,0.4383890486046645,0,0
stat_var,Statistics,Variance,ECT3,0.9772371649742126,0.8251738350225784,0.07196620863846498,0.019334283480419344,0.17488229660520632,6.469288350131801e-05,0.05487347052534567,0,0
stat_skew,Statistics,Skewness,KE2A,1.6693289835645537,1.541498299690146,-2.089431064410902,0.7347627673896926,1.621378301118196,0.04119105569705877,0.8320881832468746,0,0
stat_kurt,Statistics,(Excess) kurtosis,IPH6,4.247877547793603,3.245116692058379,12.59294253796763,0.6598882418506524,4.869788752224387,0.576026755854981,1.0453918196752507,0,0
stat_median,Statistics,Median,Y12H,2.3203306198120117,2.319243409015514,-0.025855410451316445,0.6784721907113479,0.7733821860926636,-5.350443883370384e-06,0.40728507944796777,0,0
stat_min,Statistics,Minimum,1GSF,0.7584408521652222,0.9466483769593411,-3.2045303918398105,0.38262701045081005,0.0045456127886305655,-0.0370851471994003,-0.2052807926734513,0,0
stat_p10,Statistics,10th percentile,QG58,1.5767962694168092,1.6283738763244064,-0.3507120266890379,0.5327684537389276,0.43619490846791487,-0.010052523661465727,0.1688152885347569,0,0
stat_p90,Statistics,90th percentile,8DWT,3.8300494670867917,3.75160141079514,0.2201003515311426,0.8884882994658445,1.385690840085052,0.010112177350955985,0.7456914052431236,0,0
stat_max,Statistics,Maximum,84IY,10.002330780029297,8.589816746888337,0.7152873468720299,1.2879402746994417,4.366879646132553,0.04274523679623598,1.5501199272878208,0,0
stat_iqr,Statistics,Interquartile range,SALO,1.0343191027641296,0.9504346273563526,0.28212901391414863,0.17489605423720112,0.4660351930920984,0.010203658095326154,0.29372749539802495,0,0
stat_range,Statistics,Range,2OJQ,9.243889808654785,7.643168369928996,3.9198177387118402,0.9053132642486317,4.362334033343922,0.07983038399563627,1.755400719961272,0,0
stat_mad,Statistics,Mean absolute deviation,4FUA,0.7228426933288574,0.6698629596345861,0.1885799771814506,0.10870582650213449,0.3090688354830493,0.006267231338762998,0.1820726929621666,0,0
stat_rmad,Statistics,Robust mean absolute deviation,1128,0.449258416891098,0.4181298513469205,0.11904971406288416,0.07418020879555394,0.1987432596681384,0.004257124213219511,0.12324986904800785,0,0
stat_medad,Statistics,Median absolute deviation,N72L,0.6970268487930298,0.6465800164908769,0.18661844387245463,0.10770358736308595,0.3009967918735856,0.006267229632521108,0.18034589855475405,0,0
stat_cov,Statistics,Coefficient of variation,7TET,0.3882260024547577,0.35966093194501897,-4.591449599152822,0.19958679168022384,0.48703023560885056,-8795.759026648939,0.5343447142727032,0,0
stat_qcod,Statistics,Quartile coefficient of dispersion,9S40,0.21475627643126968,0.19894782688028095,-3.853568238355316,0.1273012802849553,0.2884167006525735,-437.2322088398632,0.3495041563928044,0,0
stat_energy,Statistics,Energy,N8CA,167784.1875,162009.54744516127,1695.1440268774695,11349.577763260455,20512.764799760447,1.454813582982092,5555.849939250051,0,0
stat_rms,Statistics,Root mean square,5ZWQ,2.7314929962158203,2.684076490418908,0.27455406964938633,0.7104187842063578,0.9550732555694934,0.008043188692149242,0.49704972433535116,0,0
