id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;laws_l5e5_energy_delta_7_invar_stat_mean;laws_l5e5_energy_delta_7_invar_stat_var;laws_l5e5_energy_delta_7_invar_stat_skew;laws_l5e5_energy_delta_7_invar_stat_kurt;laws_l5e5_energy_delta_7_invar_stat_median;laws_l5e5_energy_delta_7_invar_stat_min;laws_l5e5_energy_delta_7_invar_stat_p10;laws_l5e5_energy_delta_7_invar_stat_p90;laws_l5e5_energy_delta_7_invar_stat_max;laws_l5e5_energy_delta_7_invar_stat_iqr;laws_l5e5_energy_delta_7_invar_stat_range;laws_l5e5_energy_delta_7_invar_stat_mad;laws_l5e5_energy_delta_7_invar_stat_rmad;laws_l5e5_energy_delta_7_invar_stat_medad;laws_l5e5_energy_delta_7_invar_stat_cov;laws_l5e5_energy_delta_7_invar_stat_qcod;laws_l5e5_energy_delta_7_invar_stat_energy;laws_l5e5_energy_delta_7_invar_stat_rms
phantom;;4.A;CT;4.A;-1.0;0;-15.0;-1;2.0;0.75;0.5;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125265;-47.15016;-983.0;711.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.43918;-1116.0;2978.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137864;-73.347046;-993.0;399.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137948;-73.01453;-1015.0;759.0;157.5128;19107.428;0.7385368368188947;-0.5349064890698534;111.306;13.565061;24.342071914672854;355.71744995117183;653.41156;237.74741172790527;639.8465;120.73274;98.55533;117.785;0.877577;0.7968941907401771;6054670300.0;209.56551228700513
phantom;;4.A;CT;4.A;-1.0;0;-15.0;-1;-2.0;0.75;0.75;0.0;0.9767195476720741;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;112932;-27.326462;-988.0;325.0;249;247;60;97;94;26;0.9767195476720741;0.9771971138435911;3.0;112932;-27.326462;-988.0;325.0;124.82942;14182.742;1.013249131179982;-0.0475712936441699;59.993378;13.581523;23.698237800598143;311.94891662597655;622.9122;184.37396812438965;609.3306;102.0453;79.527954;94.12117;0.9540324;0.7651275534884702;3361435400.0;172.52573030310248
phantom;;4.A;CT;4.A;-1.0;0;-15.0;-1;0.0;0.75;0.75;0.0;0.9767195476720741;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125194;-47.431755;-988.0;396.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;141.672;16742.816;0.8576062135406755;-0.3500684292429934;84.06216;13.581523;24.057068634033204;335.07371826171874;628.1402;212.2625846862793;614.55865;112.37397;90.31561;107.206406;0.9133353;0.784118946304218;4608863000.0;191.86915042181397
phantom;;4.A;CT;4.A;-1.0;0;-15.0;-1;2.0;0.75;0.75;0.0;0.9767195476720741;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;101;98;26;0.9767195476720741;0.9771971138435911;3.0;125212;-47.346115;-988.0;723.0;249;247;60;0.9767195476720741;0.9771971138435911;3.0;-344.32297;-1096.0;2752.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137862;-73.69124;-1000.0;396.0;249;247;60;105;102;26;0.9767195476720741;0.9771971138435911;3.0;137940;-73.3729;-1016.0;773.0;157.69647;19145.707;0.7385550213961712;-0.534790328635883;111.61476;13.581523;24.395843505859375;355.9886657714844;661.1868;238.1503791809082;647.6053;120.846;98.64542;117.902855;0.8774325;0.7970018921451598;6067843000.0;209.7948789283425
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;-2.0;0.0;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112900;-27.13162;-947.0;262.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112900;-27.13162;-947.0;262.0;124.99627;14242.295;1.022011131737548;-0.015315497658033195;60.104836;13.549271;23.80467300415039;311.8005065917969;631.27545;183.94404983520508;617.7262;102.12309;79.42934;94.19512;0.9547572;0.7644205669176724;3371912400.0;172.81887506400437
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;0.0;0.0;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125223;-47.298916;-967.0;397.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;141.9574;16834.268;0.8658962700076951;-0.32099992005940026;84.42281;13.549271;24.14621925354004;335.7397888183594;631.5711;212.1183681488037;618.02185;112.53474;90.27127;107.375336;0.913985;0.7835312595930274;4631518700.0;192.31787862565636
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;2.0;0.0;0.0;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125235;-47.23792;-967.0;718.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.43674;-1000.0;2926.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137947;-73.63859;-1000.0;398.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;138015;-73.32647;-1000.0;885.0;158.10287;19272.727;0.7470683600249134;-0.5056002917159304;112.074196;13.549271;24.484371185302734;357.04109497070317;654.0905;238.19110679626465;640.54126;121.088005;98.68305;118.13835;0.8780754;0.796501246110789;6106809300.0;210.40257502952696
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;-2.0;0.0;0.25;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112921;-26.940783;-957.0;241.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112921;-26.940783;-957.0;241.0;124.81253;14205.134;1.0226869087323869;-0.011419726673585817;60.02311;13.584547;23.73365020751953;311.32244873046875;631.6937;183.79203033447266;618.1092;101.98222;79.30735;94.07442;0.9549145;0.7647791576155324;3363160000.0;172.578389133321
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;0.0;0.0;0.25;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125225;-46.99301;-958.0;399.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;141.75204;16796.006;0.866955010605666;-0.31660970608529926;84.30825;13.584547;24.09195899963379;335.2726318359376;632.0285;211.82791900634766;618.444;112.393364;90.14443;107.23854;0.9142684;0.7836950265625015;4619505000.0;192.06675887369047
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;2.0;0.0;0.25;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125239;-46.92033;-958.0;705.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.40387;-1037.0;3114.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137959;-73.16456;-1000.0;400.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;138025;-72.870735;-1001.0;889.0;157.92014;19238.756;0.7477654890892781;-0.5027889830679375;111.89495;13.584547;24.420032501220703;356.56822509765624;651.2432;237.9005012512207;637.6587;120.96713;98.57472;118.025085;0.8783164;0.7965899579668635;6094686700.0;210.184494498214
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;-2.0;0.0;0.5;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112943;-27.057861;-953.0;310.0;236;233;60;97;93;26;0.9778118084246987;0.9754485467624384;3.0;112943;-27.057861;-953.0;310.0;124.9202;14242.922;1.0207206315021302;-0.01830198459136101;60.154137;13.4738455;23.667161178588866;311.66833496093756;631.19946;183.93103218078613;617.72565;102.13659;79.45962;94.23575;0.95535964;0.7651642299444965;3371119900.0;172.7656658007192
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;0.0;0.0;0.5;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125220;-47.335224;-970.0;390.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;141.80792;16829.34;0.8666610139941143;-0.3175449108953856;84.09685;13.4738455;24.00927791595459;335.4772521972656;631.77655;211.96574783325195;618.30273;112.50058;90.23883;107.348526;0.91481453;0.7840453753823021;4625479000.0;192.19474763636634
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;2.0;0.0;0.5;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;101;97;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.254272;-970.0;711.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.37128;-1061.0;3274.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137905;-73.58453;-999.0;394.0;236;233;60;105;101;26;0.9778118084246987;0.9754485467624384;3.0;137977;-73.28898;-1001.0;877.0;157.89372;19260.781;0.7485433866163227;-0.5012366347299397;111.89814;13.4738455;24.35233497619629;356.6891052246094;649.6297;237.82801818847656;636.1559;121.022026;98.605034;118.07208;0.87896603;0.7970096192104191;6094188500.0;210.21704981879208
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;-2.0;0.0;0.75;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112933;-27.307943;-949.0;287.0;236;233;60;97;94;26;0.9778118084246987;0.9754485467624384;3.0;112933;-27.307943;-949.0;287.0;125.09896;14275.471;1.0207245561857943;-0.018607276154624763;60.34329;13.525921;23.735026550292968;312.1110107421875;631.12573;184.04064178466797;617.5998;102.248795;79.55039;94.342926;0.9550839;0.7649004668533962;3379545000.0;172.9890803722762
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;0.0;0.0;0.75;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125221;-47.592247;-973.0;393.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;142.00574;16863.508;0.8660097321595579;-0.3203791295876983;84.38334;13.525921;24.078184127807617;335.9561767578125;631.479;212.20807266235352;617.95306;112.61897;90.337585;107.46796;0.9144671;0.7838606641976406;4636825000.0;192.4295538541535
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;2.0;0.0;0.75;0.0;0.9754485467624384;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;101;98;26;0.9778118084246987;0.9754485467624384;3.0;125236;-47.514797;-973.0;719.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-328.33765;-1043.0;3214.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137910;-73.96331;-1000.0;396.0;236;233;60;105;102;26;0.9778118084246987;0.9754485467624384;3.0;137979;-73.667046;-1002.0;863.0;158.0832;19290.877;0.7479075452519914;-0.5032180707428933;112.17868;13.525921;24.413128280639647;357.0978088378906;656.4828;238.09133529663086;642.95685;121.12722;98.69616;118.17511;0.8785981;0.7968441510654731;6106818000.0;210.43094764914832
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;-2.0;0.25;0.0;0.0;0.9754485467624384;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.37585;-1044.0;3105.0;236;233;60;102;98;26;0.9778118084246987;0.9754485467624384;3.0;125241;-47.216568;-949.0;650.0;236;233;60;102;98;26;0.9778118084246987;0.9754485467624384;3.0;125241;-47.216568;-949.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.37585;-1044.0;3105.0;236;233;60;98;94;26;0.9778118084246987;0.9754485467624384;3.0;112919;-27.093084;-942.0;272.0;236;233;60;98;94;26;0.9778118084246987;0.9754485467624384;3.0;112919;-27.093084;-942.0;272.0;125.06546;14274.539;1.0234573848016288;-0.009145353249121246;60.01236;13.60353;23.772251892089844;311.95660400390625;633.6811;184.02585792541504;620.0776;102.21947;79.48397;94.28464;0.95530856;0.764664452933852;3378074600.0;172.96216304984566
phantom;;4.A;CT;4.A;-1.0;0;-10.0;-1;0.0;0.25;0.0;0.0;0.9754485467624384;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.37585;-1044.0;3105.0;236;233;60;102;98;26;0.9778118084246987;0.9754485467624384;3.0;125241;-47.216568;-949.0;650.0;236;233;60;102;98;26;0.9778118084246987;0.9754485467624384;3.0;125241;-47.216568;-949.0;650.0;236;233;60;0.9778118084246987;0.9754485467624384;3.0;-327.37585;-1044.0;3105.0;236;233;60;102;98;26;0.9778118084246987;0.9754485467624384;3.0;125225;-47.296234;-949.0;354.0;236;233;60;102;98;26;0.9778118084246987;0.9754485467624384;3.0;125241;-47.216568;-949.0;650.0;141.987;16864.33;0.8684197643556849;-0.31222669983393825;84.40031;13.60353;24.127235412597656;335.90916137695314;633.6811;212.1601905822754;620.0776;112.59611;90.284485;107.42828;0.91461;0.7837241703435921;4636411000.0;192.4178855594518
