id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;laws_l5e5e5_energy_delta_7_invar_stat_mean;laws_l5e5e5_energy_delta_7_invar_stat_var;laws_l5e5e5_energy_delta_7_invar_stat_skew;laws_l5e5e5_energy_delta_7_invar_stat_kurt;laws_l5e5e5_energy_delta_7_invar_stat_median;laws_l5e5e5_energy_delta_7_invar_stat_min;laws_l5e5e5_energy_delta_7_invar_stat_p10;laws_l5e5e5_energy_delta_7_invar_stat_p90;laws_l5e5e5_energy_delta_7_invar_stat_max;laws_l5e5e5_energy_delta_7_invar_stat_iqr;laws_l5e5e5_energy_delta_7_invar_stat_range;laws_l5e5e5_energy_delta_7_invar_stat_mad;laws_l5e5e5_energy_delta_7_invar_stat_rmad;laws_l5e5e5_energy_delta_7_invar_stat_medad;laws_l5e5e5_energy_delta_7_invar_stat_cov;laws_l5e5e5_energy_delta_7_invar_stat_qcod;laws_l5e5e5_energy_delta_7_invar_stat_energy;laws_l5e5e5_energy_delta_7_invar_stat_rms
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.5;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;95;90;74;1.0;1.0;1.0;302882;-17.742481;-957.0;241.0;231;228;180;95;90;74;1.0;1.0;1.0;302882;-17.742481;-957.0;241.0;115.04421;8206.522;0.8325744796590531;-0.346539399344989;80.748055;23.262995;29.84225196838379;249.53897857666018;469.42657;152.3993730545044;446.16357;78.29419;62.651752;75.34883;0.7874352;0.6909501602978888;6494301700.0;146.429809668232
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.5;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358434;-45.38234;-957.0;391.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;130.12444;9817.142;0.6573625861594412;-0.6825355681877325;102.82574;23.262995;30.303755378723146;271.64185485839846;483.68533;175.42588996887207;460.42233;86.722145;70.996704;85.12339;0.76143646;0.7141410349532975;9587936000.0;163.55279473049595
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;2.0;0.5;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;99;95;78;1.0;1.0;1.0;358478;-45.311413;-957.0;713.0;231;228;180;1.0;1.0;1.0;-328.21756;-1114.0;3488.0;231;228;180;103;99;82;1.0;1.0;1.0;419535;-78.80252;-1000.0;400.0;231;228;180;103;99;82;1.0;1.0;1.0;419779;-78.48849;-1024.0;862.0;143.72684;11151.3545;0.5133041777370286;-0.9023271792112251;125.64132;23.262995;30.74475555419922;291.4715209960938;485.955;194.34734344482422;462.692;93.00927;77.124214;92.37002;0.7347269;0.7258690005875968;13344886000.0;178.35008931590895
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;94;91;74;1.0;1.0;1.0;302448;-18.930437;-958.0;238.0;231;228;180;94;91;74;1.0;1.0;1.0;302448;-18.930437;-958.0;238.0;115.674324;8259.542;0.8227537641507758;-0.3651136306506322;81.65943;23.359951;29.788564682006836;250.38549652099604;471.34006;153.3020601272583;447.9801;78.60923;62.997097;75.75164;0.7856715;0.6916541578207632;6545003000.0;147.105722288861
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358238;-47.17195;-976.0;399.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;130.88084;9877.555;0.6478702709668384;-0.6956670470277415;104.10252;23.359951;30.259999656677245;272.53339538574215;486.4224;176.43512725830078;463.06244;87.028435;71.3129;85.51158;0.7593616;0.7146735577330622;9675059000.0;164.3391323473203
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;98;95;78;1.0;1.0;1.0;358285;-47.094593;-976.0;682.0;231;228;180;1.0;1.0;1.0;-326.19238;-1115.0;3080.0;231;228;180;102;99;82;1.0;1.0;1.0;419424;-80.768234;-1000.0;400.0;231;228;180;102;99;82;1.0;1.0;1.0;419667;-80.46772;-1020.0;878.0;144.46436;11194.491;0.5042271078820735;-0.9114589015215673;127.20012;23.359951;30.718716049194335;292.1336975097656;486.4224;195.0913143157959;463.06244;93.20053;77.31696;92.62002;0.73238844;0.7256115822619711;13448598000.0;179.06547501603325
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;94;90;74;1.0;1.0;1.0;301999;-20.452776;-959.0;245.0;231;228;180;94;90;74;1.0;1.0;1.0;301999;-20.452776;-959.0;245.0;116.272064;8314.458;0.8142248647123854;-0.3798486030092163;82.57779;23.36776;29.777088165283203;251.04645690917974;471.57883;154.2722930908203;448.21106;78.92473;63.33433;76.146065;0.7842266;0.6928339739002831;6593740300.0;147.7621379428273
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;98;95;78;1.0;1.0;1.0;357570;-48.53622;-976.0;400.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;131.39041;9909.621;0.63998712975254;-0.7067792414322098;105.13923;23.36776;30.244765090942384;272.9871337890625;486.73914;177.1292724609375;463.37137;87.20687;71.517456;85.75592;0.7576434;0.7151485386279043;9716271000.0;164.8425312572786
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;98;95;78;1.0;1.0;1.0;357613;-48.464993;-976.0;694.0;231;228;180;1.0;1.0;1.0;-326.54315;-1107.0;3051.0;231;228;180;102;99;82;1.0;1.0;1.0;418351;-81.78635;-1000.0;400.0;231;228;180;102;99;82;1.0;1.0;1.0;418601;-81.48399;-1019.0;896.0;144.83505;11202.405;0.49798264568433814;-0.917600724971062;128.14262;23.36776;30.703542709350586;292.3895263671875;486.73914;195.40594482421875;463.37137;93.24474;77.38361;92.70333;0.7307721;0.7253446245692564;13462365000.0;179.38671537273953
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.8936;-1113.0;2976.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;231;228;180;1.0;1.0;1.0;-326.8936;-1113.0;2976.0;231;228;180;94;91;75;1.0;1.0;1.0;307826;-20.982471;-955.0;245.0;231;228;180;94;91;75;1.0;1.0;1.0;307826;-20.982471;-955.0;245.0;116.32137;8342.025;0.8156830254647522;-0.3818987314480471;82.42047;23.375523;29.8217134475708;251.40198516845703;468.63007;154.45664405822754;445.25455;79.05584;63.42438;76.23629;0.78519267;0.6931308911642596;6732982000.0;147.89417513033504
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.8936;-1113.0;2976.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;231;228;180;1.0;1.0;1.0;-326.8936;-1113.0;2976.0;231;228;180;98;95;79;1.0;1.0;1.0;362723;-48.153538;-972.0;395.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;130.8609;9883.855;0.6482622735475634;-0.6962982879463215;104.0079;23.375523;30.273628616333006;272.5976867675781;486.3804;176.52169609069824;463.00488;87.06286;71.342865;85.53682;0.7597195;0.7150032853318495;9796579000.0;164.3424217298173
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.8936;-1113.0;2976.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;231;228;180;98;95;79;1.0;1.0;1.0;362765;-48.085213;-972.0;697.0;231;228;180;1.0;1.0;1.0;-326.8936;-1113.0;2976.0;231;228;180;102;99;83;1.0;1.0;1.0;422264;-80.2769;-1000.0;399.0;231;228;180;102;99;83;1.0;1.0;1.0;422507;-79.98238;-1019.0;899.0;143.83159;11160.299;0.511981818300725;-0.9036161705549897;125.871475;23.375523;30.707798385620116;291.6430908203125;486.3804;194.48683834075928;463.00488;93.045494;77.156815;92.42015;0.7344862;0.7260464410084624;13448190000.0;178.459589105313
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.75;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.24466;-1114.0;3054.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;231;228;180;1.0;1.0;1.0;-327.24466;-1114.0;3054.0;231;228;180;94;91;74;1.0;1.0;1.0;303302;-17.586369;-956.0;238.0;231;228;180;94;91;74;1.0;1.0;1.0;303302;-17.586369;-956.0;238.0;115.172966;8213.295;0.8304580375700477;-0.34923839048666805;81.004654;23.374634;29.789530754089355;249.79554138183596;470.3487;152.53638648986816;446.97406;78.33554;62.698906;75.41662;0.78687936;0.6908256513569274;6514352600.0;146.55410755678025
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.75;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.24466;-1114.0;3054.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;231;228;180;1.0;1.0;1.0;-327.24466;-1114.0;3054.0;231;228;180;98;95;78;1.0;1.0;1.0;358765;-45.623974;-972.0;399.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;130.27435;9834.402;0.656449916848138;-0.6830429996975638;102.96475;23.374634;30.252544021606447;271.89917602539066;485.34558;175.64396286010742;461.97095;86.79555;71.05461;85.20683;0.76122856;0.7141691899661518;9616987000.0;163.7248056428049
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;2.0;0.75;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-327.24466;-1114.0;3054.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;231;228;180;98;95;78;1.0;1.0;1.0;358810;-45.550323;-972.0;693.0;231;228;180;1.0;1.0;1.0;-327.24466;-1114.0;3054.0;231;228;180;102;99;82;1.0;1.0;1.0;419701;-79.1865;-1000.0;400.0;231;228;180;102;99;82;1.0;1.0;1.0;419940;-78.88228;-1020.0;891.0;143.84976;11166.676;0.5127744089963893;-0.9023059735329255;125.79061;23.374634;30.70344352722168;291.6009521484375;485.76215;194.5553092956543;462.3875;93.06893;77.1673;92.43389;0.73460317;0.7259348223448718;13371433000.0;178.4920895164609
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.75;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.16025;-1112.0;3116.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;231;228;180;1.0;1.0;1.0;-326.16025;-1112.0;3116.0;231;228;180;94;91;74;1.0;1.0;1.0;302290;-18.873007;-959.0;248.0;231;228;180;94;91;74;1.0;1.0;1.0;302290;-18.873007;-959.0;248.0;115.62504;8256.106;0.8236965786117868;-0.3627541978959292;81.53926;23.24296;29.80097198486328;250.22330474853524;469.48508;153.30407047271729;446.24213;78.587975;62.972263;75.723465;0.78584296;0.6917669875162309;6537098000.0;147.05527766525665
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.75;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.16025;-1112.0;3116.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;231;228;180;1.0;1.0;1.0;-326.16025;-1112.0;3116.0;231;228;180;98;95;78;1.0;1.0;1.0;358151;-47.22044;-974.0;395.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;130.92297;9889.088;0.6481838211097922;-0.6951915321466231;104.08341;23.24296;30.27614974975586;272.64923095703125;486.0036;176.4902572631836;462.76065;87.07583;71.34612;85.55791;0.7595603;0.7146508368959142;9680793000.0;164.4077831399828
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;2.0;0.75;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.16025;-1112.0;3116.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;231;228;180;98;95;78;1.0;1.0;1.0;358195;-47.14775;-974.0;685.0;231;228;180;1.0;1.0;1.0;-326.16025;-1112.0;3116.0;231;228;180;102;99;82;1.0;1.0;1.0;419395;-80.995026;-1000.0;400.0;231;228;180;102;99;82;1.0;1.0;1.0;419638;-80.68496;-1033.0;869.0;144.55692;11211.892;0.503977262402836;-0.9120024524790993;127.40766;23.24296;30.7370662689209;292.3397338867188;486.05197;195.2785587310791;462.80902;93.27209;77.37445;92.69264;0.7324881;0.7258205496470024;13466185000.0;179.1887167253325
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;-2.0;0.75;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.50952;-1108.0;3120.0;231;228;180;98;95;78;1.0;1.0;1.0;357560;-48.501083;-976.0;697.0;231;228;180;98;95;78;1.0;1.0;1.0;357560;-48.501083;-976.0;697.0;231;228;180;1.0;1.0;1.0;-326.50952;-1108.0;3120.0;231;228;180;94;91;74;1.0;1.0;1.0;301861;-20.36313;-965.0;251.0;231;228;180;94;91;74;1.0;1.0;1.0;301861;-20.36313;-965.0;251.0;116.216736;8307.993;0.8148011755482245;-0.37874423362664045;82.53415;23.227318;29.793312072753906;250.8315887451172;470.2373;154.2720603942871;447.00998;78.89219;63.304047;76.108894;0.7842949;0.6928746999045996;6584893400.0;147.69672738840674
phantom;;4.B;CT;4.B;-1.0;0;-10.0;-1;0.0;0.75;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;231;228;180;1.0;1.0;1.0;-326.50952;-1108.0;3120.0;231;228;180;98;95;78;1.0;1.0;1.0;357560;-48.501083;-976.0;697.0;231;228;180;98;95;78;1.0;1.0;1.0;357560;-48.501083;-976.0;697.0;231;228;180;1.0;1.0;1.0;-326.50952;-1108.0;3120.0;231;228;180;98;95;78;1.0;1.0;1.0;357517;-48.57247;-976.0;399.0;231;228;180;98;95;78;1.0;1.0;1.0;357560;-48.501083;-976.0;697.0;131.4334;9919.215;0.6400658623584716;-0.7069731418657774;105.16366;23.227318;30.26822853088379;273.02026977539066;486.47192;177.19253540039062;463.2446;87.24733;71.547195;85.79671;0.75776213;0.7151719431877389;9722297000.0;164.90586462363737
