id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;mean_d_5_stat_mean;mean_d_5_stat_var;mean_d_5_stat_skew;mean_d_5_stat_kurt;mean_d_5_stat_median;mean_d_5_stat_min;mean_d_5_stat_p10;mean_d_5_stat_p90;mean_d_5_stat_max;mean_d_5_stat_iqr;mean_d_5_stat_range;mean_d_5_stat_mad;mean_d_5_stat_rmad;mean_d_5_stat_medad;mean_d_5_stat_cov;mean_d_5_stat_qcod;mean_d_5_stat_energy;mean_d_5_stat_rms
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;99;96;78;1.0;1.0;1.0;358406;-46.93567;-970.0;719.0;244;242;180;1.0;1.0;1.0;-346.6246;-1100.0;2657.0;244;242;180;103;100;82;1.0;1.0;1.0;419694;-80.6364;-1000.0;398.0;244;242;180;103;100;82;1.0;1.0;1.0;419954;-80.28891;-1027.0;832.0;-81.73454;57261.754;-1.695972827557793;1.6963524858755807;33.48;-936.264;-506.94160156249995;76.27200317382812;310.104;184.65600204467773;1246.3679;183.75717;106.84099;144.2834;-2.9277008;-2.873754988697974;26836193000.0;252.86811741993614
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;95;91;74;1.0;1.0;1.0;302041;-20.404991;-969.0;247.0;244;242;180;95;91;74;1.0;1.0;1.0;302041;-20.404991;-969.0;247.0;-23.967045;33973.707;-2.6493353090892224;6.356361570311561;39.976;-884.112;-254.447998046875;77.2959976196289;245.688;46.38400077819824;1129.8;117.75752;36.957027;88.44905;-7.6905427;0.5895871641874634;10434950000.0;185.87125850446122
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357783;-48.470116;-978.0;390.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;-51.88569;44923.902;-2.0983522047870355;3.4401475985455807;36.856;-904.16;-396.4079895019531;76.91999816894531;299.63202;98.00799942016602;1203.792;151.09827;70.328835;115.35276;-4.0849915;3.9481144956183387;17036204000.0;218.21096289507366
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;99;96;78;1.0;1.0;1.0;357832;-48.391006;-978.0;716.0;244;242;180;1.0;1.0;1.0;-346.95355;-1103.0;2636.0;244;242;180;103;100;82;1.0;1.0;1.0;418764;-81.75501;-1000.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;419017;-81.410255;-1024.0;850.0;-82.85987;57738.414;-1.6843920927673475;1.6497174684302873;33.248;-935.384;-510.7975891113281;76.2719955444336;313.944;187.5279998779297;1249.328;184.88536;108.08658;145.3281;-2.8999345;-2.786283096057776;27053898000.0;254.17349002632298
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;95;92;75;1.0;1.0;1.0;307962;-21.02408;-968.0;253.0;244;242;180;95;92;75;1.0;1.0;1.0;307962;-21.02408;-968.0;253.0;-24.586813;34390.31;-2.6303122420767684;6.235034259112826;40.232;-884.24;-259.3280029296875;77.3759994506836;250.552;46.88000011444092;1134.792;118.90275;37.709557;89.27262;-7.5425086;0.5956495273523705;10777075000.0;187.06902409663104
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362882;-48.131535;-977.0;389.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;-51.50147;44891.445;-2.1028034675318668;3.4576116900933718;37.192;-900.04;-395.69438476562505;76.90399932861328;304.048;97.11799907684326;1204.088;150.92627;70.02627;115.14995;-4.11398;3.7099092552133963;17252805000.0;218.04550528044092
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;99;96;79;1.0;1.0;1.0;362928;-48.05935;-977.0;723.0;244;242;180;1.0;1.0;1.0;-347.28253;-1108.0;2556.0;244;242;180;103;100;83;1.0;1.0;1.0;422519;-80.444176;-1000.0;400.0;244;242;180;103;100;83;1.0;1.0;1.0;422771;-80.12766;-1025.0;789.0;-81.5438;57381.65;-1.6992106804221165;1.7016711512668632;33.72;-934.064;-508.10880126953117;76.20800018310547;312.36002;183.55599975585938;1246.4241;183.84161;106.66494;144.17157;-2.9376194;-2.9167355569529607;27054332000.0;253.04355783893087
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;95;91;74;1.0;1.0;1.0;303283;-17.534779;-961.0;239.0;244;242;180;95;91;74;1.0;1.0;1.0;303283;-17.534779;-961.0;239.0;-21.126871;32584.514;-2.710922546101824;6.760777583006037;40.424;-883.304;-236.09919128417968;77.40799713134766;242.376;45.855998039245605;1125.68;114.09331;34.96622;85.89211;-8.544181;0.5741185739144352;10017698000.0;181.74393602230467
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;0.0;0.5;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358927;-45.582104;-966.0;397.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;-49.005123;43638.574;-2.1398070080370823;3.6510834213617924;37.368;-887.568;-383.2032104492188;76.93599700927734;307.496;91.94799900054932;1195.064;147.82115;67.24911;112.718475;-4.262789;2.9226956282154113;16525026000.0;214.56951285840276
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;99;96;78;1.0;1.0;1.0;358976;-45.503147;-966.0;721.0;244;242;180;1.0;1.0;1.0;-347.6115;-1107.0;2614.0;244;242;180;103;100;82;1.0;1.0;1.0;420053;-79.17749;-1000.0;397.0;244;242;180;103;100;82;1.0;1.0;1.0;420310;-78.848656;-1027.0;805.0;-80.301056;56713.797;-1.7121522608010633;1.7592709791877104;33.760002;-935.856;-502.44000244140625;76.24800109863281;312.176;180.16799926757812;1248.032;182.34744;105.18237;142.95216;-2.965672;-3.0266093206060556;26531414000.0;251.32063767353338
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.50677;-1095.0;2549.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;244;242;180;1.0;1.0;1.0;-346.50677;-1095.0;2549.0;244;242;180;95;92;74;1.0;1.0;1.0;302241;-18.814644;-973.0;240.0;244;242;180;95;92;74;1.0;1.0;1.0;302241;-18.814644;-973.0;240.0;-22.342812;33216.527;-2.683879649797485;6.578059108724467;40.239998;-882.992;-244.27200317382812;77.35199737548828;237.01599;45.97600173950195;1120.008;115.7177;35.74094;86.99117;-8.157166;0.5784600151522388;10190277000.0;183.61844181343443
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;0.0;0.5;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.50677;-1095.0;2549.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;244;242;180;1.0;1.0;1.0;-346.50677;-1095.0;2549.0;244;242;180;99;96;78;1.0;1.0;1.0;358270;-47.014866;-973.0;395.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;-50.44256;44295.637;-2.1188620255714747;3.542466561421241;37.096;-896.4;-390.3615844726562;76.94400024414062;295.176;95.1120023727417;1191.576;149.47946;68.77065;114.03525;-4.172375;3.395886928849693;16781399000.0;216.4257147106089
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.50677;-1095.0;2549.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;244;242;180;99;96;78;1.0;1.0;1.0;358321;-46.932053;-973.0;728.0;244;242;180;1.0;1.0;1.0;-346.50677;-1095.0;2549.0;244;242;180;103;100;82;1.0;1.0;1.0;419747;-80.874794;-1000.0;399.0;244;242;180;103;100;82;1.0;1.0;1.0;420003;-80.54538;-1028.0;810.0;-81.95349;57407.934;-1.6944812608914073;1.6885378041930759;33.44;-934.27997;-508.0799865722656;76.28800201416016;312.112;185.1879997253418;1246.392;184.02298;107.04533;144.4944;-2.9236038;-2.8576628970800004;26915983000.0;253.22776689125317
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.83508;-1101.0;2543.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;244;242;180;1.0;1.0;1.0;-346.83508;-1101.0;2543.0;244;242;180;95;92;74;1.0;1.0;1.0;301935;-20.232342;-977.0;241.0;244;242;180;95;92;74;1.0;1.0;1.0;301935;-20.232342;-977.0;241.0;-23.802275;33885.13;-2.652057231644803;6.374719664249943;40.0;-884.496;-253.6575988769531;77.27999877929688;245.04001;46.375999450683594;1129.536;117.54644;36.8343;88.296875;-7.7336783;0.5887072062020693;10402168000.0;185.61163584606427
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;0.0;0.5;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.83508;-1101.0;2543.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;244;242;180;1.0;1.0;1.0;-346.83508;-1101.0;2543.0;244;242;180;99;96;78;1.0;1.0;1.0;357691;-48.38502;-977.0;400.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;-51.812;44886.48;-2.0990934077677346;3.4440970349056226;36.856;-906.056;-395.88800048828125;76.91999816894531;299.824;98.05599975585938;1205.88;151.00969;70.25941;115.28522;-4.089097;3.9577008351193554;17015708000.0;218.10770158439178
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.25;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-346.83508;-1101.0;2543.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;244;242;180;99;96;78;1.0;1.0;1.0;357738;-48.30874;-977.0;723.0;244;242;180;1.0;1.0;1.0;-346.83508;-1101.0;2543.0;244;242;180;103;100;82;1.0;1.0;1.0;418776;-81.92353;-1000.0;400.0;244;242;180;103;100;82;1.0;1.0;1.0;419025;-81.58935;-1025.0;829.0;-83.02597;57828.938;-1.6828019084039567;1.6427059418964163;33.208;-933.768;-511.2760009765625;76.2959976196289;314.04;188.09600067138672;1247.808;185.0778;108.27158;145.48766;-2.8964007;-2.7713342188880343;27104127000.0;254.4056894012042
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.1632;-1106.0;2514.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;244;242;180;1.0;1.0;1.0;-347.1632;-1106.0;2514.0;244;242;180;95;91;75;1.0;1.0;1.0;307718;-20.948748;-973.0;238.0;244;242;180;95;91;75;1.0;1.0;1.0;307718;-20.948748;-973.0;238.0;-24.476807;34352.07;-2.6321148359302176;6.245174424642229;40.224;-884.60803;-259.2959899902344;77.36800384521484;252.04;46.776001930236816;1136.6481;118.78801;37.592148;89.17437;-7.572193;0.5934233302748019;10755108000.0;186.95235236898813
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;0.0;0.5;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.1632;-1106.0;2514.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;244;242;180;1.0;1.0;1.0;-347.1632;-1106.0;2514.0;244;242;180;99;95;79;1.0;1.0;1.0;362722;-47.993465;-973.0;393.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;-51.373444;44838.023;-2.1052282374397753;3.469426005154589;37.2;-908.928;-394.55120239257815;76.88800048828125;303.63998;96.92000198364258;1212.568;150.76282;69.86494;115.021774;-4.1217775;3.6723247291141656;17221044000.0;217.89275611890747
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;2.0;0.5;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.1632;-1106.0;2514.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;244;242;180;99;95;79;1.0;1.0;1.0;362766;-47.92327;-973.0;723.0;244;242;180;1.0;1.0;1.0;-347.1632;-1106.0;2514.0;244;242;180;103;99;83;1.0;1.0;1.0;422523;-80.43563;-999.0;399.0;244;242;180;103;99;83;1.0;1.0;1.0;422769;-80.14215;-1026.0;791.0;-81.550476;57387.664;-1.700044471131428;1.7054253043868348;33.711998;-932.8;-507.58878784179683;76.19200134277344;313.008;183.3440055847168;1245.808;183.83223;106.63432;144.16158;-2.9375331;-2.9217235729399422;27057590000.0;253.05759755347123
phantom;;2.B;CT;2.B;-1.0;0;-15.0;-1;-2.0;0.5;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-347.49118;-1103.0;2532.0;244;242;180;99;96;78;1.0;1.0;1.0;358847;-45.432793;-962.0;723.0;244;242;180;99;96;78;1.0;1.0;1.0;358847;-45.432793;-962.0;723.0;244;242;180;1.0;1.0;1.0;-347.49118;-1103.0;2532.0;244;242;180;95;92;74;1.0;1.0;1.0;303216;-17.517284;-960.0;237.0;244;242;180;95;92;74;1.0;1.0;1.0;303216;-17.517284;-960.0;237.0;-21.090275;32565.656;-2.711632761634389;6.764719116278828;40.44;-883.68;-236.33999633789062;77.40799713134766;240.544;45.7919979095459;1124.224;114.04319;34.92826;85.8556;-8.55653;0.5729729462691633;10009298000.0;181.6877935624373
